datetime,hour,day_of_week,month,hour_sin,hour_cos,total_power_W,motor_power_W,camera_power_W,instruments_power_W,other_power_W,solar_irradiance,solar_power_W,solar_energy_Wh,battery_energy_Wh,battery_soc,battery_voltage_V,battery_current_A,mission_phase,criticality,motor_active,camera_active,instruments_active,motor_priority,camera_priority,instruments_priority,future_power,future_battery_soc
2006-12-16 17:35:00,17,5,12,-0.9659258262890683,-0.25881904510252063,5412.0,0.0,2.0,51.0,5359.0,258.81904510252105,155.29142706151265,2.588190451025211,7162.458285412303,71.62458285412303,48.0,109.51476193621848,data_collection,low,0,0,1,2,3,1,5224.0,70.77979809196661
2006-12-16 17:36:00,17,5,12,-0.9659258262890683,-0.25881904510252063,5224.0,0.0,2.0,48.0,5174.0,258.81904510252105,155.29142706151265,2.588190451025211,7077.979809196661,70.77979809196661,48.0,105.59809526955182,data_collection,low,0,0,1,2,3,1,5268.0,69.92767999647687
2006-12-16 17:37:00,17,5,12,-0.9659258262890683,-0.25881904510252063,5268.0,0.0,4.0,51.0,5213.0,258.81904510252105,155.29142706151265,2.588190451025211,6992.767999647686,69.92767999647687,48.0,106.51476193621848,data_collection,low,0,0,1,2,3,1,4054.0000000000005,69.27789523432045
2006-12-16 17:38:00,17,5,12,-0.9659258262890683,-0.25881904510252063,4054.0000000000005,0.0,2.0,51.0,4001.0000000000005,258.81904510252105,155.29142706151265,2.588190451025211,6927.789523432045,69.27789523432045,48.0,81.22309526955183,data_collection,low,0,0,1,2,3,1,3384.0,68.7397771388307
2006-12-16 17:39:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3384.0,0.0,0.0,51.0,3333.0,258.81904510252105,155.29142706151265,2.588190451025211,6873.9777138830705,68.7397771388307,48.0,67.26476193621848,data_collection,low,0,0,1,2,3,1,3270.0,68.22065904334096
2006-12-16 17:40:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3270.0,0.0,0.0,51.0,3219.0,258.81904510252105,155.29142706151265,2.588190451025211,6822.065904334096,68.22065904334096,48.0,64.88976193621848,data_collection,low,0,0,1,2,3,1,3430.0,67.67487428118454
2006-12-16 17:41:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3430.0,0.0,0.0,51.0,3379.0,258.81904510252105,155.29142706151265,2.588190451025211,6767.487428118454,67.67487428118454,48.0,68.22309526955182,data_collection,low,0,0,1,2,3,1,3266.0,67.15642285236146
2006-12-16 17:42:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3266.0,0.0,0.0,54.0,3212.0,258.81904510252105,155.29142706151265,2.588190451025211,6715.642285236146,67.15642285236146,48.0,64.80642860288515,data_collection,low,0,0,1,2,3,1,3728.0,66.56097142353838
2006-12-16 17:43:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3728.0,0.0,0.0,51.0,3677.0,258.81904510252105,155.29142706151265,2.588190451025211,6656.097142353838,66.56097142353838,48.0,74.43142860288515,data_collection,low,0,0,1,2,3,1,5894.0,65.60451999471529
2006-12-16 17:44:00,17,5,12,-0.9659258262890683,-0.25881904510252063,5894.0,0.0,0.0,48.0,5846.0,258.81904510252105,155.29142706151265,2.588190451025211,6560.451999471529,65.60451999471529,48.0,119.55642860288515,data_collection,low,0,0,1,2,3,1,7706.0,64.34606856589221
2006-12-16 17:45:00,17,5,12,-0.9659258262890683,-0.25881904510252063,7706.0,0.0,0.0,51.0,7655.0,258.81904510252105,155.29142706151265,2.588190451025211,6434.606856589221,64.34606856589221,48.0,157.30642860288515,data_collection,low,0,0,1,2,3,1,7026.0,63.20095047040246
2006-12-16 17:46:00,17,5,12,-0.9659258262890683,-0.25881904510252063,7026.0,0.0,0.0,48.0,6978.0,258.81904510252105,155.29142706151265,2.588190451025211,6320.095047040246,63.20095047040246,48.0,143.1397619362185,data_collection,low,0,0,1,2,3,1,5174.0,62.36449904157938
2006-12-16 17:47:00,17,5,12,-0.9659258262890683,-0.25881904510252063,5174.0,0.0,0.0,51.0,5123.0,258.81904510252105,155.29142706151265,2.588190451025211,6236.449904157937,62.36449904157938,48.0,104.55642860288515,data_collection,low,0,0,1,2,3,1,4474.0,61.64471427942296
2006-12-16 17:48:00,17,5,12,-0.9659258262890683,-0.25881904510252063,4474.0,0.0,0.0,51.0,4423.0,258.81904510252105,155.29142706151265,2.588190451025211,6164.471427942296,61.64471427942296,48.0,89.97309526955182,data_collection,low,0,0,1,2,3,1,3248.0,61.12926285059987
2006-12-16 17:49:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3248.0,0.0,0.0,51.0,3197.0,258.81904510252105,155.29142706151265,2.588190451025211,6112.926285059988,61.12926285059987,48.0,64.43142860288515,data_collection,low,0,0,1,2,3,1,3236.0,60.6158114217768
2006-12-16 17:50:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3236.0,0.0,0.0,51.0,3185.0,258.81904510252105,155.29142706151265,2.588190451025211,6061.58114217768,60.6158114217768,48.0,64.18142860288515,data_collection,low,0,0,1,2,3,1,3228.0,60.10369332628704
2006-12-16 17:51:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3228.0,0.0,0.0,51.0,3177.0,258.81904510252105,155.29142706151265,2.588190451025211,6010.369332628705,60.10369332628704,48.0,64.01476193621848,data_collection,low,0,0,1,2,3,1,3258.0,59.5865752307973
2006-12-16 17:52:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3258.0,0.0,0.0,51.0,3207.0,258.81904510252105,155.29142706151265,2.588190451025211,5958.65752307973,59.5865752307973,48.0,64.63976193621848,data_collection,low,0,0,1,2,3,1,3178.0,59.08279046864089
2006-12-16 17:53:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3178.0,0.0,0.0,51.0,3127.0,258.81904510252105,155.29142706151265,2.588190451025211,5908.279046864089,59.08279046864089,48.0,62.97309526955181,data_collection,low,0,0,1,2,3,1,2720.0,58.65533903981781
2006-12-16 17:54:00,17,5,12,-0.9659258262890683,-0.25881904510252063,2720.0,0.0,0.0,51.0,2669.0,258.81904510252105,155.29142706151265,2.588190451025211,5865.533903981781,58.65533903981781,48.0,53.43142860288515,data_collection,low,0,0,1,2,3,1,3758.0,58.05488761099473
2006-12-16 17:55:00,17,5,12,-0.9659258262890683,-0.25881904510252063,3758.0,0.0,0.0,51.0,3707.0,258.81904510252105,155.29142706151265,2.588190451025211,5805.488761099473,58.05488761099473,48.0,75.05642860288515,data_collection,low,0,0,1,2,3,1,4342.0,57.357102848838316
2006-12-16 17:56:00,17,5,12,-0.9659258262890683,-0.25881904510252063,4342.0,0.0,0.0,48.0,4294.0,258.81904510252105,155.29142706151265,2.588190451025211,5735.710284883831,57.357102848838316,48.0,87.22309526955182,data_collection,low,0,0,1,2,3,1,4512.0,56.63098475334857
2006-12-16 17:57:00,17,5,12,-0.9659258262890683,-0.25881904510252063,4512.0,0.0,0.0,51.0,4461.0,258.81904510252105,155.29142706151265,2.588190451025211,5663.098475334857,56.63098475334857,48.0,90.76476193621848,data_collection,low,0,0,1,2,3,1,4058.0,55.98053332452548
2006-12-16 17:58:00,17,5,12,-0.9659258262890683,-0.25881904510252063,4058.0,0.0,0.0,51.0,4007.0,258.81904510252105,155.29142706151265,2.588190451025211,5598.053332452549,55.98053332452548,48.0,81.30642860288515,data_collection,low,0,0,1,2,3,1,2472.0,55.59441522903575
2006-12-16 17:59:00,17,5,12,-0.9659258262890683,-0.25881904510252063,2472.0,0.0,0.0,51.0,2421.0,258.81904510252105,155.29142706151265,2.588190451025211,5559.441522903574,55.59441522903575,48.0,48.264761936218484,data_collection,low,0,0,1,2,3,1,2790.0,55.129415229035736
2006-12-16 18:00:00,18,5,12,-1.0,-1.8369701987210297e-16,2790.0,0.0,0.0,54.0,2736.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5512.941522903574,55.129415229035736,48.0,58.125,return,low,0,0,1,3,1,2,2624.0,54.6920818957024
2006-12-16 18:01:00,18,5,12,-1.0,-1.8369701987210297e-16,2624.0,0.0,0.0,51.0,2573.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5469.20818957024,54.6920818957024,48.0,54.666666666666664,return,low,0,0,1,3,1,2,2772.0,54.23008189570241
2006-12-16 18:02:00,18,5,12,-1.0,-1.8369701987210297e-16,2772.0,0.0,0.0,51.0,2721.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5423.008189570241,54.23008189570241,48.0,57.75,return,low,0,0,1,3,1,2,3740.0,53.60674856236908
2006-12-16 18:03:00,18,5,12,-1.0,-1.8369701987210297e-16,3740.0,0.0,32.0,54.0,3654.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5360.6748562369075,53.60674856236908,48.0,77.91666666666667,return,low,0,1,1,3,1,2,4928.0,52.78541522903575
2006-12-16 18:04:00,18,5,12,-1.0,-1.8369701987210297e-16,4928.0,0.0,74.0,48.0,4806.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5278.541522903574,52.78541522903575,48.0,102.66666666666667,return,low,0,1,1,3,1,2,6052.0,51.77674856236908
2006-12-16 18:05:00,18,5,12,-1.0,-1.8369701987210297e-16,6052.0,0.0,74.0,51.0,5927.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5177.6748562369075,51.77674856236908,48.0,126.08333333333333,return,low,0,1,1,3,1,2,6752.0,50.651415229035734
2006-12-16 18:06:00,18,5,12,-1.0,-1.8369701987210297e-16,6752.0,0.0,72.0,51.0,6629.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,5065.141522903574,50.651415229035734,48.0,140.66666666666666,return,low,0,1,1,3,1,2,6474.0,49.57241522903574
2006-12-16 18:07:00,18,5,12,-1.0,-1.8369701987210297e-16,6474.0,0.0,74.0,48.0,6352.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4957.241522903574,49.57241522903574,48.0,134.875,return,medium,0,1,1,3,1,2,6308.0,48.52108189570241
2006-12-16 18:08:00,18,5,12,-1.0,-1.8369701987210297e-16,6308.0,0.0,72.0,51.0,6185.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4852.108189570241,48.52108189570241,48.0,131.41666666666666,return,medium,0,1,1,3,1,2,4464.0,47.77708189570241
2006-12-16 18:09:00,18,5,12,-1.0,-1.8369701987210297e-16,4464.0,0.0,74.0,48.0,4342.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4777.708189570241,47.77708189570241,48.0,93.0,return,medium,0,1,1,3,1,2,3396.0,47.211081895702414
2006-12-16 18:10:00,18,5,12,-1.0,-1.8369701987210297e-16,3396.0,0.0,44.0,54.0,3298.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4721.108189570241,47.211081895702414,48.0,70.75,return,medium,0,1,1,3,1,2,3090.0,46.696081895702406
2006-12-16 18:11:00,18,5,12,-1.0,-1.8369701987210297e-16,3090.0,0.0,24.0,51.0,3015.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4669.608189570241,46.696081895702406,48.0,64.375,return,medium,0,1,1,3,1,2,3730.0,46.07441522903574
2006-12-16 18:12:00,18,5,12,-1.0,-1.8369701987210297e-16,3730.0,0.0,54.0,51.0,3625.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4607.441522903574,46.07441522903574,48.0,77.70833333333333,return,medium,0,1,1,3,1,2,2308.0,45.689748562369076
2006-12-16 18:13:00,18,5,12,-1.0,-1.8369701987210297e-16,2308.0,0.0,2.0,51.0,2255.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4568.974856236908,45.689748562369076,48.0,48.083333333333336,return,medium,0,0,1,3,1,2,2388.0,45.29174856236908
2006-12-16 18:14:00,18,5,12,-1.0,-1.8369701987210297e-16,2388.0,0.0,2.0,51.0,2335.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4529.1748562369075,45.29174856236908,48.0,49.75,return,medium,0,0,1,3,1,2,4598.0,44.525415229035744
2006-12-16 18:15:00,18,5,12,-1.0,-1.8369701987210297e-16,4598.0,0.0,40.0,51.0,4507.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4452.541522903574,44.525415229035744,48.0,95.79166666666667,return,medium,0,1,1,3,1,2,4524.0,43.771415229035746
2006-12-16 18:16:00,18,5,12,-1.0,-1.8369701987210297e-16,4524.0,0.0,18.0,51.0,4455.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4377.141522903575,43.771415229035746,48.0,94.25,return,medium,0,1,1,3,1,2,4202.0,43.071081895702406
2006-12-16 18:17:00,18,5,12,-1.0,-1.8369701987210297e-16,4202.0,0.0,2.0,51.0,4149.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4307.108189570241,43.071081895702406,48.0,87.54166666666667,return,medium,0,0,1,3,1,2,4472.0,42.32574856236907
2006-12-16 18:18:00,18,5,12,-1.0,-1.8369701987210297e-16,4472.0,0.0,2.0,48.0,4422.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4232.574856236907,42.32574856236907,48.0,93.16666666666667,return,medium,0,0,1,3,1,2,2852.0,41.85041522903574
2006-12-16 18:19:00,18,5,12,-1.0,-1.8369701987210297e-16,2852.0,0.0,2.0,51.0,2799.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4185.041522903573,41.85041522903574,48.0,59.416666666666664,return,medium,0,0,1,3,1,2,2928.0,41.36241522903573
2006-12-16 18:20:00,18,5,12,-1.0,-1.8369701987210297e-16,2928.0,0.0,2.0,51.0,2875.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4136.241522903573,41.36241522903573,48.0,61.0,return,medium,0,0,1,3,1,2,2940.0,40.87241522903573
2006-12-16 18:21:00,18,5,12,-1.0,-1.8369701987210297e-16,2940.0,0.0,4.0,51.0,2885.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4087.2415229035732,40.87241522903573,48.0,61.25,return,medium,0,0,1,3,1,2,2934.0,40.38341522903573
2006-12-16 18:22:00,18,5,12,-1.0,-1.8369701987210297e-16,2934.0,0.0,2.0,51.0,2881.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,4038.341522903573,40.38341522903573,48.0,61.125,return,medium,0,0,1,3,1,2,2926.0,39.89574856236906
2006-12-16 18:23:00,18,5,12,-1.0,-1.8369701987210297e-16,2926.0,0.0,2.0,51.0,2873.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3989.5748562369063,39.89574856236906,48.0,60.958333333333336,return,medium,0,0,1,3,1,2,3452.0,39.32041522903573
2006-12-16 18:24:00,18,5,12,-1.0,-1.8369701987210297e-16,3452.0,0.0,2.0,51.0,3399.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3932.041522903573,39.32041522903573,48.0,71.91666666666667,return,medium,0,0,1,3,1,2,4870.0,38.508748562369064
2006-12-16 18:25:00,18,5,12,-1.0,-1.8369701987210297e-16,4870.0,0.0,2.0,51.0,4817.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3850.8748562369065,38.508748562369064,48.0,101.45833333333333,return,medium,0,0,1,3,1,2,4868.0,37.69741522903573
2006-12-16 18:26:00,18,5,12,-1.0,-1.8369701987210297e-16,4868.0,0.0,2.0,51.0,4815.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3769.7415229035732,37.69741522903573,48.0,101.41666666666667,return,medium,0,0,1,3,1,2,4866.0,36.886415229035734
2006-12-16 18:27:00,18,5,12,-1.0,-1.8369701987210297e-16,4866.0,0.0,2.0,51.0,4813.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3688.6415229035733,36.886415229035734,48.0,101.375,return,medium,0,0,1,3,1,2,3176.0,36.3570818957024
2006-12-16 18:28:00,18,5,12,-1.0,-1.8369701987210297e-16,3176.0,0.0,2.0,51.0,3123.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3635.70818957024,36.3570818957024,48.0,66.16666666666667,return,medium,0,0,1,3,1,2,2920.0,35.870415229035736
2006-12-16 18:29:00,18,5,12,-1.0,-1.8369701987210297e-16,2920.0,0.0,2.0,51.0,2867.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3587.0415229035734,35.870415229035736,48.0,60.833333333333336,return,medium,0,0,1,3,1,2,2930.0,35.3820818957024
2006-12-16 18:30:00,18,5,12,-1.0,-1.8369701987210297e-16,2930.0,0.0,2.0,51.0,2877.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3538.20818957024,35.3820818957024,48.0,61.041666666666664,return,medium,0,0,1,3,1,2,2912.0,34.89674856236907
2006-12-16 18:31:00,18,5,12,-1.0,-1.8369701987210297e-16,2912.0,0.0,2.0,51.0,2859.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3489.6748562369066,34.89674856236907,48.0,60.666666666666664,return,medium,0,0,1,3,1,2,2608.0,34.462081895702404
2006-12-16 18:32:00,18,5,12,-1.0,-1.8369701987210297e-16,2608.0,0.0,2.0,51.0,2555.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3446.20818957024,34.462081895702404,48.0,54.333333333333336,return,medium,0,0,1,3,1,2,2714.0,34.00974856236907
2006-12-16 18:33:00,18,5,12,-1.0,-1.8369701987210297e-16,2714.0,0.0,0.0,51.0,2663.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3400.974856236907,34.00974856236907,48.0,56.541666666666664,return,medium,0,0,1,3,1,2,3538.0,33.4200818957024
2006-12-16 18:34:00,18,5,12,-1.0,-1.8369701987210297e-16,3538.0,0.0,2.0,48.0,3488.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3342.00818957024,33.4200818957024,48.0,73.70833333333333,return,medium,0,0,1,3,1,2,6072.0,32.4080818957024
2006-12-16 18:35:00,18,5,12,-1.0,-1.8369701987210297e-16,6072.0,0.0,54.0,51.0,5967.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3240.8081895702403,32.4080818957024,48.0,126.5,return,medium,0,1,1,3,1,2,4536.0,31.652081895702405
2006-12-16 18:36:00,18,5,12,-1.0,-1.8369701987210297e-16,4536.0,0.0,2.0,51.0,4483.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3165.2081895702404,31.652081895702405,48.0,94.5,return,medium,0,0,1,3,1,2,4408.0,30.91741522903574
2006-12-16 18:37:00,18,5,12,-1.0,-1.8369701987210297e-16,4408.0,0.0,2.0,48.0,4358.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3091.7415229035737,30.91741522903574,48.0,91.83333333333333,return,medium,0,0,1,3,1,2,2912.0,30.432081895702407
2006-12-16 18:38:00,18,5,12,-1.0,-1.8369701987210297e-16,2912.0,0.0,2.0,51.0,2859.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3043.2081895702404,30.432081895702407,48.0,60.666666666666664,return,medium,0,0,1,3,1,2,2326.0,30.044415229035735
2006-12-16 18:39:00,18,5,12,-1.0,-1.8369701987210297e-16,2326.0,0.0,2.0,51.0,2273.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,3004.4415229035735,30.044415229035735,48.0,48.458333333333336,return,medium,0,0,1,3,1,2,2264.0,29.667081895702403
2006-12-16 18:40:00,18,5,12,-1.0,-1.8369701987210297e-16,2264.0,0.0,2.0,51.0,2211.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2966.7081895702404,29.667081895702403,48.0,47.166666666666664,return,high,0,0,1,3,1,2,2270.0,29.288748562369072
2006-12-16 18:41:00,18,5,12,-1.0,-1.8369701987210297e-16,2270.0,0.0,2.0,51.0,2217.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2928.874856236907,29.288748562369072,48.0,47.291666666666664,return,high,0,0,1,3,1,2,2258.0,28.912415229035737
2006-12-16 18:42:00,18,5,12,-1.0,-1.8369701987210297e-16,2258.0,0.0,2.0,51.0,2205.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2891.2415229035737,28.912415229035737,48.0,47.041666666666664,return,high,0,0,1,3,1,2,2188.0,28.54774856236907
2006-12-16 18:43:00,18,5,12,-1.0,-1.8369701987210297e-16,2188.0,0.0,2.0,51.0,2135.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2854.774856236907,28.54774856236907,48.0,45.583333333333336,return,high,0,0,1,3,1,2,2978.0,28.051415229035737
2006-12-16 18:44:00,18,5,12,-1.0,-1.8369701987210297e-16,2978.0,0.0,2.0,51.0,2925.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2805.141522903574,28.051415229035737,48.0,62.041666666666664,return,high,0,0,1,3,1,2,4200.0,27.351415229035737
2006-12-16 18:45:00,18,5,12,-1.0,-1.8369701987210297e-16,4200.0,0.0,2.0,51.0,4147.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2735.141522903574,27.351415229035737,48.0,87.5,return,high,0,0,1,3,1,2,4204.0,26.65074856236907
2006-12-16 18:46:00,18,5,12,-1.0,-1.8369701987210297e-16,4204.0,0.0,2.0,48.0,4154.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2665.074856236907,26.65074856236907,48.0,87.58333333333333,return,high,0,0,1,3,1,2,4218.0,25.94774856236907
2006-12-16 18:47:00,18,5,12,-1.0,-1.8369701987210297e-16,4218.0,0.0,2.0,51.0,4165.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2594.774856236907,25.94774856236907,48.0,87.875,return,high,0,0,1,3,1,2,2786.0,25.48341522903574
2006-12-16 18:48:00,18,5,12,-1.0,-1.8369701987210297e-16,2786.0,0.0,4.0,51.0,2731.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2548.3415229035736,25.48341522903574,48.0,58.041666666666664,return,high,0,0,1,3,1,2,2540.0,25.060081895702403
2006-12-16 18:49:00,18,5,12,-1.0,-1.8369701987210297e-16,2540.0,0.0,8.0,51.0,2481.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2506.00818957024,25.060081895702403,48.0,52.916666666666664,return,high,0,1,1,3,1,2,2496.0,24.644081895702403
2006-12-16 18:50:00,18,5,12,-1.0,-1.8369701987210297e-16,2496.0,0.0,6.0,51.0,2439.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2464.40818957024,24.644081895702403,48.0,52.0,return,high,0,1,1,3,1,2,2336.0,24.25474856236907
2006-12-16 18:51:00,18,5,12,-1.0,-1.8369701987210297e-16,2336.0,0.0,2.0,48.0,2286.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2425.474856236907,24.25474856236907,48.0,48.666666666666664,return,high,0,0,1,3,1,2,2322.0,23.86774856236907
2006-12-16 18:52:00,18,5,12,-1.0,-1.8369701987210297e-16,2322.0,0.0,0.0,51.0,2271.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2386.774856236907,23.86774856236907,48.0,48.375,return,high,0,0,1,3,1,2,2448.0,23.459748562369068
2006-12-16 18:53:00,18,5,12,-1.0,-1.8369701987210297e-16,2448.0,0.0,2.0,51.0,2395.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2345.974856236907,23.459748562369068,48.0,51.0,return,high,0,0,1,3,1,2,4298.0,22.743415229035733
2006-12-16 18:54:00,18,5,12,-1.0,-1.8369701987210297e-16,4298.0,0.0,2.0,48.0,4248.0,1.2246467991473532e-13,7.347880794884119e-14,1.2246467991473533e-15,2274.3415229035736,22.743415229035733,48.0,89.54166666666667,return,high,0,0,1,3,1,2,4230.0,22.038415229035735
